Euler Method. # steps = 2000, dt =  1.00000E-02, zip = 1
# total execution time =      1.001 sec
# steps =       2000, dt =   1.0000E-02, zip =          1
    0.000000  0.15000000E+001 -0.50000000E+000  0.00000000E+000
    0.010000  0.15000000E+001 -0.49292893E+000  0.47140451E-002
    0.020000  0.15000000E+001 -0.48585786E+000  0.94280902E-002
    0.030000  0.15000000E+001 -0.47878680E+000  0.14142135E-001
    0.040000  0.15000000E+001 -0.47171573E+000  0.18856180E-001
    0.050000  0.15000000E+001 -0.46464466E+000  0.23570226E-001
    0.060000  0.15000000E+001 -0.45757359E+000  0.28284271E-001
    0.070000  0.15000000E+001 -0.45050253E+000  0.32998316E-001
    0.080000  0.15000000E+001 -0.44343146E+000  0.37712361E-001
    0.090000  0.15000000E+001 -0.43636039E+000  0.42426406E-001
    0.100000  0.15000000E+001 -0.42928932E+000  0.47140451E-001
    0.110000  0.15000000E+001 -0.42221826E+000  0.51854496E-001
    0.120000  0.15000000E+001 -0.41514719E+000  0.56568541E-001
    0.130000  0.15000000E+001 -0.40807612E+000  0.61282586E-001
    0.140000  0.15000000E+001 -0.40100505E+000  0.65996631E-001
    0.150000  0.15000000E+001 -0.39393399E+000  0.70710677E-001
    0.160000  0.15000000E+001 -0.38686292E+000  0.75424722E-001
    0.170000  0.15000000E+001 -0.37979185E+000  0.80138767E-001
    0.180000  0.15000000E+001 -0.37272078E+000  0.84852812E-001
    0.190000  0.15000000E+001 -0.36564971E+000  0.89566857E-001
    0.200000  0.15000000E+001 -0.35857865E+000  0.94280902E-001
    0.210000  0.15000000E+001 -0.35150758E+000  0.98994947E-001
    0.220000  0.15000000E+001 -0.34443651E+000  0.10370899E+000
    0.230000  0.15000000E+001 -0.33736544E+000  0.10842304E+000
    0.240000  0.15000000E+001 -0.33029438E+000  0.11313708E+000
    0.250000  0.15000000E+001 -0.32322331E+000  0.11785113E+000
    0.260000  0.15000000E+001 -0.31615224E+000  0.12256517E+000
    0.270000  0.15000000E+001 -0.30908117E+000  0.12727922E+000
    0.280000  0.15000000E+001 -0.30201011E+000  0.13199326E+000
    0.290000  0.15000000E+001 -0.29493904E+000  0.13670731E+000
    0.300000  0.15000000E+001 -0.28786797E+000  0.14142135E+000
    0.310000  0.15000000E+001 -0.28079690E+000  0.14613540E+000
    0.320000  0.15000000E+001 -0.27372584E+000  0.15084944E+000
    0.330000  0.15000000E+001 -0.26665477E+000  0.15556349E+000
    0.340000  0.15000000E+001 -0.25958370E+000  0.16027753E+000
    0.350000  0.15000000E+001 -0.25251263E+000  0.16499158E+000
    0.360000  0.15000000E+001 -0.24544156E+000  0.16970562E+000
    0.370000  0.15000000E+001 -0.23837050E+000  0.17441967E+000
    0.380000  0.15000000E+001 -0.23129943E+000  0.17913371E+000
    0.390000  0.15000000E+001 -0.22422836E+000  0.18384776E+000
    0.400000  0.15000000E+001 -0.21715729E+000  0.18856180E+000
    0.410000  0.15000000E+001 -0.21008623E+000  0.19327585E+000
    0.420000  0.15000000E+001 -0.20301516E+000  0.19798989E+000
    0.430000  0.15000000E+001 -0.19594409E+000  0.20270394E+000
    0.440000  0.15000000E+001 -0.18887302E+000  0.20741798E+000
    0.450000  0.15000000E+001 -0.18180196E+000  0.21213203E+000
    0.460000  0.15000000E+001 -0.17473089E+000  0.21684607E+000
    0.470000  0.15000000E+001 -0.16765982E+000  0.22156012E+000
    0.480000  0.15000000E+001 -0.16058875E+000  0.22627416E+000
    0.490000  0.15000000E+001 -0.15351768E+000  0.23098821E+000
    0.500000  0.15000000E+001 -0.14644662E+000  0.23570226E+000
    0.510000  0.15000000E+001 -0.13937555E+000  0.24041630E+000
    0.520000  0.15000000E+001 -0.13230448E+000  0.24513035E+000
    0.530000  0.15000000E+001 -0.12523341E+000  0.24984439E+000
    0.540000  0.15000000E+001 -0.11816235E+000  0.25455844E+000
    0.550000  0.15000000E+001 -0.11109128E+000  0.25927248E+000
    0.560000  0.15000000E+001 -0.10402021E+000  0.26398653E+000
    0.570000  0.15000000E+001 -0.96949144E-001  0.26870057E+000
    0.580000  0.15000000E+001 -0.89878076E-001  0.27341462E+000
    0.590000  0.15000000E+001 -0.82807008E-001  0.27812866E+000
    0.600000  0.15000000E+001 -0.75735941E-001  0.28284271E+000
    0.610000  0.15000000E+001 -0.68664873E-001  0.28755675E+000
    0.620000  0.15000000E+001 -0.61593805E-001  0.29227080E+000
    0.630000  0.15000000E+001 -0.54522738E-001  0.29698484E+000
    0.640000  0.15000000E+001 -0.47451670E-001  0.30169889E+000
    0.650000  0.15000000E+001 -0.40380603E-001  0.30641293E+000
    0.660000  0.15000000E+001 -0.33309535E-001  0.31112698E+000
    0.670000  0.15000000E+001 -0.26238467E-001  0.31584102E+000
    0.680000  0.15000000E+001 -0.19167400E-001  0.32055507E+000
    0.690000  0.15000000E+001 -0.12096332E-001  0.32526911E+000
    0.700000  0.15000000E+001 -0.50252642E-002  0.32998316E+000
    0.710000  0.15000000E+001  0.20458034E-002  0.33469720E+000
    0.720000  0.15000000E+001  0.91168711E-002  0.33941125E+000
    0.730000  0.15000000E+001  0.16187939E-001  0.34412529E+000
    0.740000  0.15000000E+001  0.23259006E-001  0.34883934E+000
    0.750000  0.15000000E+001  0.30330074E-001  0.35355338E+000
    0.760000  0.15000000E+001  0.37401142E-001  0.35826743E+000
    0.770000  0.15000000E+001  0.44472209E-001  0.36298147E+000
    0.780000  0.15000000E+001  0.51543277E-001  0.36769552E+000
    0.790000  0.15000000E+001  0.58614345E-001  0.37240956E+000
    0.800000  0.15000000E+001  0.65685412E-001  0.37712361E+000
    0.810000  0.15000000E+001  0.72756480E-001  0.38183765E+000
    0.820000  0.15000000E+001  0.79827548E-001  0.38655170E+000
    0.830000  0.15000000E+001  0.86898615E-001  0.39126574E+000
    0.840000  0.15000000E+001  0.93969683E-001  0.39597979E+000
    0.850000  0.15000000E+001  0.10104075E+000  0.40069383E+000
    0.860000  0.15000000E+001  0.10811182E+000  0.40540788E+000
    0.870000  0.15000000E+001  0.11518289E+000  0.41012192E+000
    0.880000  0.15000000E+001  0.12225395E+000  0.41483597E+000
    0.890000  0.15000000E+001  0.12932502E+000  0.41955001E+000
    0.900000  0.15000000E+001  0.13639609E+000  0.42426406E+000
    0.910000  0.15000000E+001  0.14346716E+000  0.42897810E+000
    0.920000  0.15000000E+001  0.15053822E+000  0.43369215E+000
    0.930000  0.15000000E+001  0.15760929E+000  0.43840619E+000
    0.940000  0.15000000E+001  0.16468036E+000  0.44312024E+000
    0.950000  0.15000000E+001  0.17175143E+000  0.44783428E+000
    0.960000  0.15000000E+001  0.17882249E+000  0.45254833E+000
    0.970000  0.15000000E+001  0.18589356E+000  0.45726237E+000
    0.980000  0.15000000E+001  0.19296463E+000  0.46197642E+000
    0.990000  0.15000000E+001  0.20003570E+000  0.46669047E+000
    1.000000  0.15000000E+001  0.20710677E+000  0.47140451E+000
    1.010000  0.15000000E+001  0.21417783E+000  0.47611856E+000
    1.020000  0.15000000E+001  0.22124890E+000  0.48083260E+000
    1.030000  0.15000000E+001  0.22831997E+000  0.48554665E+000
    1.040000  0.15000000E+001  0.23539104E+000  0.49026069E+000
    1.050000  0.15000000E+001  0.24246210E+000  0.49497474E+000
    1.060000  0.15000000E+001  0.24953317E+000  0.49968878E+000
    1.070000  0.15000000E+001  0.25660424E+000  0.50440283E+000
    1.080000  0.15000000E+001  0.26367531E+000  0.50911687E+000
    1.090000  0.15000000E+001  0.27074637E+000  0.51383092E+000
    1.100000  0.15000000E+001  0.27781744E+000  0.51854496E+000
    1.110000  0.15000000E+001  0.28488851E+000  0.52325901E+000
    1.120000  0.15000000E+001  0.29195958E+000  0.52797305E+000
    1.130000  0.15000000E+001  0.29903064E+000  0.53268710E+000
    1.140000  0.15000000E+001  0.30610171E+000  0.53740114E+000
    1.150000  0.15000000E+001  0.31317278E+000  0.54211519E+000
    1.160000  0.15000000E+001  0.32024385E+000  0.54682923E+000
    1.170000  0.15000000E+001  0.32731492E+000  0.55154328E+000
    1.180000  0.15000000E+001  0.33438598E+000  0.55625732E+000
    1.190000  0.15000000E+001  0.34145705E+000  0.56097137E+000
    1.200000  0.15000000E+001  0.34852812E+000  0.56568541E+000
    1.210000  0.15000000E+001  0.35559919E+000  0.57039946E+000
    1.220000  0.15000000E+001  0.36267025E+000  0.57511350E+000
    1.230000  0.15000000E+001  0.36974132E+000  0.57982755E+000
